id,year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,youtube_url
bfm,2018,dk,Denmark,Rasmussen,Higher Ground,9.0,2.0,15.0,5.0,9.0,226.0,5.0,204.0,188.0,38.0,164.0,40.0,Karl Eurén;Niclas Arn,,https://www.youtube.com/watch?v=XeraDSzu0nw
bfn,2018,md,Moldova,DoReDos,My Lucky Day,10.0,2.0,19.0,7.0,10.0,209.0,3.0,235.0,115.0,94.0,153.0,82.0,Philipp Kirkorov,John Ballard,https://www.youtube.com/watch?v=pKLKeVC-9Y4
bfo,2018,al,Albania,Eugent Bushpepa,Mall,11.0,1.0,12.0,3.0,11.0,184.0,8.0,162.0,58.0,126.0,48.0,114.0,Eugent Bushpepa,,https://www.youtube.com/watch?v=o-i2Rjbq8nw
bfp,2018,lt,Lithuania,Ieva Zasimauskaitė,When We're Old,12.0,1.0,4.0,6.0,12.0,181.0,9.0,119.0,91.0,90.0,62.0,57.0,Vytautas Bikus,,https://www.youtube.com/watch?v=CvG3sdGdGUA
bfq,2018,fr,France,Madame Monsieur,Mercy,13.0,,13.0,,13.0,173.0,,,59.0,114.0,,,Émilie Satt;Jean-Karl Lucas,,https://www.youtube.com/watch?v=dHb-gWC-WTc
bfr,2018,bg,Bulgaria,Equinox,Bones,14.0,1.0,18.0,10.0,14.0,166.0,7.0,177.0,66.0,100.0,70.0,107.0,Borislav Milanov;Brandon Treyshun Campbell;Dag Lundberg;Joacim Persson,,https://www.youtube.com/watch?v=Uvy_R3fTHQ4
bfs,2018,no,Norway,Alexander Rybak,That's How You Write a Song,15.0,2.0,7.0,1.0,15.0,144.0,1.0,266.0,84.0,60.0,133.0,133.0,Alexander Rybak,,https://www.youtube.com/watch?v=Mvxni-WcD9A
bft,2018,ie,Ireland,Ryan O'Shaughnessy,Together,16.0,1.0,24.0,18.0,16.0,136.0,6.0,179.0,62.0,74.0,108.0,71.0,Laura Elizabeth Hughes;Mark Caplice;Ryan O'Shaughnessy,,https://www.youtube.com/watch?v=XAEjQXzW4Uc
bfu,2018,ua,Ukraine,Mélovin,Under the Ladder,17.0,2.0,1.0,18.0,17.0,130.0,6.0,179.0,119.0,11.0,114.0,65.0,Kostyantýn Mykoláyovych Bocharóv,Mike Ryals,https://www.youtube.com/watch?v=E1yoAtjhkzQ
bfv,2018,nl,Netherlands,Waylon,Outlaw In 'Em,18.0,2.0,23.0,8.0,18.0,121.0,7.0,174.0,32.0,89.0,47.0,127.0,Ilya Toshinskiy;Jim Beaver;Waylon,,https://www.youtube.com/watch?v=8TowcElmyek
bfw,2018,rs,Serbia,Sanja Ilić & Balkanika,Nova Deca,19.0,2.0,10.0,3.0,19.0,113.0,9.0,117.0,75.0,38.0,72.0,45.0,Aleksandar Ilić;Tatjana Karajanov Ilić,Danica Krstajić,https://www.youtube.com/watch?v=WkOFnIjGrkw
bfx,2018,au,Australia,Jessica Mauboy,We Got Love,20.0,2.0,16.0,9.0,20.0,99.0,4.0,212.0,9.0,90.0,82.0,130.0,Anthony Egizii;David Musumeci;Jessica Mauboy,Anthony Egizii;David Musumeci,https://www.youtube.com/watch?v=J4XZxbrvepw
bfy,2018,hu,Hungary,AWS,Viszlát Nyár,21.0,2.0,21.0,13.0,21.0,93.0,10.0,111.0,65.0,28.0,88.0,23.0,Áron Veress;Bence Brucker;Dániel Kökényes;Soma Schiszler,Örs Siklósi,https://www.youtube.com/watch?v=6unRU5ZHbqY
bfz,2018,si,Slovenia,Lea Sirk,"Hvala, ne!",22.0,2.0,3.0,17.0,22.0,64.0,8.0,132.0,23.0,41.0,65.0,67.0,Lea Sirk;Tomy DeClerque,Lea Sirk,https://www.youtube.com/watch?v=kiysnSG6a3I
bf0,2018,es,Spain,Amaia & Alfred,Tu Canción,23.0,,2.0,,23.0,61.0,,,18.0,43.0,,,Raúl Gómez García;Sylvia Ruth Santoro López,,https://www.youtube.com/watch?v=nO4mDiJRH6Q
bf1,2018,gb,United Kingdom,SuRie,Storm,24.0,,9.0,,24.0,48.0,,,25.0,23.0,,,Gil Lewis;Nicole Blair;Sean Hargreaves,,https://www.youtube.com/watch?v=K--kIdOpbJM
bf2,2018,fi,Finland,Saara Aalto,Monsters,25.0,1.0,17.0,15.0,25.0,46.0,10.0,108.0,23.0,23.0,73.0,35.0,Joy Deb;Ki Fitzgerald;Linnea Deb;Saara Aalto,,https://www.youtube.com/watch?v=y4xlvh6qW6M
bf3,2018,pt,Portugal,Cláudia Pascoal,O Jardim,26.0,,8.0,,26.0,39.0,,,18.0,21.0,,,Isaura,,https://www.youtube.com/watch?v=kaVp4El9p3s
bf4,2018,ro,Romania,The Humans,Goodbye,27.0,2.0,,2.0,,,11.0,107.0,,,40.0,67.0,Alexandru Mihai Matei;Alin Neagoe,Cristina Caramarcu,https://www.youtube.com/watch?v=lZp6QwWDQ4c
bf5,2018,lv,Latvia,Laura Rizzotto,Funny Girl,28.0,2.0,,14.0,,,12.0,106.0,,,14.0,92.0,Laura Rizzotto,,https://www.youtube.com/watch?v=tPGDNPWZGFw
bf6,2018,mt,Malta,Christabelle,Taboo,29.0,2.0,,12.0,,,13.0,101.0,,,8.0,93.0,Johnny Sanchez;Thomas G:son,Christabelle;Muxu,https://www.youtube.com/watch?v=oyrC8jJ8eb8
bf7,2018,az,Azerbaijan,Aisel,X My Heart,30.0,1.0,,1.0,,,11.0,94.0,,,47.0,47.0,Dimitris Kontopoulos,Sandra Bjurman,https://www.youtube.com/watch?v=kWomOdDGwMM
bf8,2018,be,Belgium,Sennek,A Matter of Time,31.0,1.0,,4.0,,,12.0,91.0,,,20.0,71.0,Alex Callier;Maxime Tribeche;Laura Groeseneken,,https://www.youtube.com/watch?v=6DGf9TMehi0
bf9,2018,ch,Switzerland,Zibbz,Stones,32.0,1.0,,17.0,,,13.0,86.0,,,27.0,59.0,Corinne Gfeller;Laurell Barker;Stefan Gfeller,Corinne Gfeller;Laurell Barker,https://www.youtube.com/watch?v=jXOlPGnkZFY
bga,2018,pl,Poland,Gromee feat. Lukas Meijer,Light Me Up,33.0,2.0,,11.0,,,14.0,81.0,,,60.0,21.0,Christian Rabb;Andrzej Gromala;Lukas Meijer;Mahan Moin,,https://www.youtube.com/watch?v=yfUJ2eDm6ng
bgb,2018,gr,Greece,Yianna Terzi,Oniro Mou,34.0,1.0,,14.0,,,14.0,81.0,,,53.0,28.0,Aris Kalimeris;Dimitris Stamatiou;Mihalis Papathanasiou;Yianna Terzi,,https://www.youtube.com/watch?v=z6hvV9-Gi_w
bgc,2018,am,Armenia,Sevak Khanagyan,Qami,35.0,1.0,,16.0,,,15.0,79.0,,,41.0,38.0,Sevak Khanagyan,Anna Danielyan;Viktorya Maloyan,https://www.youtube.com/watch?v=olpi6UGmm_Y
bgd,2018,ru,Russia,Julia Samoylova,I Won't Break,36.0,2.0,,6.0,,,15.0,65.0,,,51.0,14.0,Arie Burshtein;Leonid Gutkin;Netta Nimrodi,,https://www.youtube.com/watch?v=bgBwbr_fUxA
bge,2018,by,Belarus,Alekseev,Forever,37.0,1.0,,8.0,,,16.0,65.0,,,45.0,20.0,Kirill Pavlov,Yevgeny Matyushenko,https://www.youtube.com/watch?v=YU2My4BPX34
bgf,2018,hr,Croatia,Franka,Crazy,38.0,1.0,,12.0,,,17.0,63.0,,,17.0,46.0,Branimir Mihaljević,Franka Batelić Corluka,https://www.youtube.com/watch?v=19Yo86KCd0w
bgg,2018,me,Montenegro,Vanja Radovanović,Inje,39.0,2.0,,16.0,,,16.0,40.0,,,17.0,23.0,Vanja Radovanović,,https://www.youtube.com/watch?v=qxJoxbo9lCQ
bgh,2018,sm,San Marino,Jessika feat. Jenifer Brening,Who We Are,40.0,2.0,,4.0,,,17.0,28.0,,,14.0,14.0,Christof Straub;Lorenzo Salvatori;Mathias Strasser;Zoë Straub,,https://www.youtube.com/watch?v=ZNflc1Zcw2A
bgi,2018,ge,Georgia,Ethno-Jazz Band Iriao,For You,41.0,2.0,,10.0,,,18.0,24.0,,,13.0,11.0,David Malazonia;Mikheil Mdinaradze,Irina Sanikidze,https://www.youtube.com/watch?v=TuCZMdfBqm4
bgj,2018,mk,North Macedonia,Eye Cue,Lost And Found,42.0,1.0,,11.0,,,18.0,24.0,,,6.0,18.0,Bojan Trajkovski;Darko Dimitrov,Bojan Trajkovski,https://www.youtube.com/watch?v=hJ8vStigz7k
bgk,2018,is,Iceland,Ari Ólafsson,Our Choice,43.0,1.0,,2.0,,,19.0,15.0,,,0.0,15.0,Thorunn Clausen,,https://www.youtube.com/watch?v=Pm1YaJceg5c
bgl,2019,nl,Netherlands,Duncan Laurence,Arcade,1.0,2.0,12.0,16.0,1.0,498.0,1.0,280.0,261.0,237.0,140.0,140.0,Duncan de Moor;Joel Sjöö;Wouter Hardy,,https://www.youtube.com/watch?v=51u5fnyrGj4
bgm,2019,it,Italy,Mahmood,Soldi,2.0,,22.0,,2.0,472.0,,,253.0,219.0,,,Charlie Charles;Dario Faini;Mahmood,,https://www.youtube.com/watch?v=22lISUXgSUw
bgn,2019,ru,Russia,Sergey Lazarev,Scream,3.0,2.0,5.0,13.0,3.0,370.0,6.0,217.0,244.0,126.0,124.0,93.0,Dimitris Kontopoulos;Philipp Kirkorov,Sharon Vaughn,https://www.youtube.com/watch?v=gEpUgRtXBss
bgo,2019,ch,Switzerland,Luca Hänni,She Got Me,4.0,2.0,24.0,4.0,4.0,364.0,4.0,232.0,212.0,152.0,137.0,95.0,Frazer Mac;Jon Hällgren;Laurell Barker;Luca Hänni;Lukas Hällgren,,https://www.youtube.com/watch?v=6PxoMWtAC7M
bgp,2019,se,Sweden,John Lundvik,Too Late for Love,5.0,2.0,9.0,8.0,5.0,334.0,3.0,238.0,93.0,241.0,88.0,150.0,Anderz Wrethov;Andreas Johansson;John Lundvik,,https://www.youtube.com/watch?v=iEEuG5XML-A
bgq,2019,no,Norway,KEiiNO,Spirit in the Sky,6.0,2.0,15.0,15.0,6.0,331.0,7.0,210.0,291.0,40.0,170.0,40.0,Alex Olsson;Alexandra Rotan;Fred Buljo;Henrik Tala;Rûdiger Schramm;Tom Hugo Hermansen,,https://www.youtube.com/watch?v=50WutSRykdE
bgr,2019,mk,North Macedonia,Tamara Todevska,Proud,7.0,2.0,8.0,17.0,7.0,305.0,2.0,239.0,58.0,247.0,84.0,155.0,Darko Dimitrov;Lazar Cvetkoski;Robert Bilbilov,,https://www.youtube.com/watch?v=Sw-NQ1a1zZ0
bgs,2019,az,Azerbaijan,Chingiz,Truth,8.0,2.0,20.0,18.0,8.0,302.0,5.0,224.0,100.0,202.0,121.0,103.0,Borislav Milanov;Chingiz;Hostess;Bo J;Pablo Dinero;Trey Campbell,Borislav Milanov;Chingiz;Hostess;Bo J;Trey Campbell,https://www.youtube.com/watch?v=iyZJ_aMw5hY
bgt,2019,au,Australia,Kate Miller-Heidke,Zero Gravity,9.0,1.0,25.0,12.0,9.0,284.0,1.0,261.0,131.0,153.0,140.0,121.0,Kate Miller-Heidke;Keir Nuttall,,https://www.youtube.com/watch?v=VlpBPO9_L4E
bgu,2019,is,Iceland,Hatari,Hatrið mun sigra,10.0,1.0,17.0,13.0,10.0,232.0,3.0,221.0,186.0,46.0,151.0,70.0,Einar Hrafn Stefánsson;Klemens Nikulásson Hannigan;Matthías Tryggvi Haraldsson,,https://www.youtube.com/watch?v=UGrRhIj4FRw
bgv,2019,cz,Czech Republic,Lake Malawi,Friend of a Friend,11.0,1.0,3.0,6.0,11.0,157.0,2.0,242.0,7.0,150.0,85.0,157.0,Albert Černý;Jan Steinsdörfer;Mikołaj Trybulec,,https://www.youtube.com/watch?v=yH1-uy9FYKE
bgw,2019,dk,Denmark,Leonora,Love Is Forever,12.0,2.0,6.0,7.0,12.0,120.0,10.0,94.0,51.0,69.0,41.0,53.0,Emil Lei;Lise Cabble;Melanie Wehbe,,https://www.youtube.com/watch?v=fAdSQxaXsSk
bgx,2019,cy,Cyprus,Tamta,Replay,13.0,1.0,11.0,1.0,13.0,109.0,9.0,149.0,32.0,77.0,54.0,95.0,Albin Nedler;Alex Papaconstantinou;Teddy Sky;Kristofer Fogelmark;Viktor Svensson,,https://www.youtube.com/watch?v=ESkhPXfl4A0
bgy,2019,mt,Malta,Michela Pace,Chameleon,14.0,2.0,1.0,11.0,14.0,107.0,8.0,157.0,20.0,87.0,50.0,107.0,Borislav Milanov;Joacim Persson;Johan Alkenäs;Paula Winger,,https://www.youtube.com/watch?v=tdyQ-ebzFgk
bgz,2019,si,Slovenia,Zala Kralj & Gašper Šantl,Sebi,15.0,1.0,10.0,5.0,15.0,105.0,6.0,167.0,59.0,46.0,93.0,74.0,Gašper Šantl;Zala Kralj,,https://www.youtube.com/watch?v=2C9W7MbDivU
bg0,2019,fr,France,Bilal Hassani,Roi,16.0,,21.0,,16.0,105.0,,,38.0,67.0,,,Émilie Satt;Jean-Karl Lucas,,https://www.youtube.com/watch?v=VydsMYa9lyI
bg1,2019,al,Albania,Jonida Maliqi,Ktheju Tokës,17.0,2.0,2.0,14.0,17.0,90.0,9.0,96.0,47.0,43.0,58.0,38.0,Eriona Rushiti,,https://www.youtube.com/watch?v=eo4aFzAkQkA
bg2,2019,rs,Serbia,Nevena Božović,Kruna,18.0,1.0,23.0,9.0,18.0,89.0,7.0,156.0,54.0,35.0,65.0,91.0,Nevena Božović,,https://www.youtube.com/watch?v=osFxa9jfH04
bg3,2019,sm,San Marino,Serhat,Say Na Na Na,19.0,1.0,7.0,17.0,19.0,77.0,8.0,150.0,65.0,12.0,124.0,26.0,Serhat,Mary Susan Applegate;Serhat,https://www.youtube.com/watch?v=l5arNtTYK1s
bg4,2019,ee,Estonia,Victor Crone,Storm,20.0,1.0,18.0,14.0,20.0,76.0,4.0,198.0,48.0,28.0,133.0,65.0,Sebastian Lestapier;Stig Rästa;Vallo Kikas;Victor Crone,Fred Krieger;Stig Rästa;Victor Crone,https://www.youtube.com/watch?v=CkdXzuDigNM
bg5,2019,gr,Greece,Katerine Duska,Better Love,21.0,1.0,13.0,16.0,21.0,74.0,5.0,185.0,24.0,50.0,54.0,131.0,David Sneddon;Katerine Duska;Leon of Athens,David Sneddon;Katerine Duska,https://www.youtube.com/watch?v=ulQoRPcQVDc
bg6,2019,es,Spain,Miki,La Venda,22.0,,26.0,,22.0,54.0,,,53.0,1.0,,,Adrià Salas,,https://www.youtube.com/watch?v=pEaS6atxFgc
bg7,2019,il,Israel,Kobi Marimi,Home,23.0,,14.0,,23.0,35.0,,,35.0,0.0,,,Inbar Weitzman;Ohad Shargai,,https://www.youtube.com/watch?v=7d__XXiVJkE
bg8,2019,by,Belarus,Zena,Like It,24.0,1.0,19.0,8.0,24.0,31.0,10.0,122.0,13.0,18.0,44.0,78.0,Viktor Drobysh;Yulia Kireeva,Yulia Kireeva,https://www.youtube.com/watch?v=Ao93RTN90Xs
bg9,2019,de,Germany,S!sters,Sister,25.0,,4.0,,25.0,24.0,,,0.0,24.0,,,Laurell Barker;Marine Kaltenbacher;Thomas Stengaard;Tom Oehler,,https://youtube.com/watch?v=yFbSj_yPCPM
bha,2019,gb,United Kingdom,Michael Rice,Bigger Than Us,26.0,,16.0,,26.0,11.0,,,3.0,8.0,,,Anna-Klara Folin;John Lundvik;Jonas Thander;Laurell Barker,,https://www.youtube.com/watch?v=WOBhTgSrXJQ
bhb,2019,pl,Poland,Tulia,Pali się,27.0,1.0,,4.0,,,11.0,120.0,,,60.0,60.0,Nadia Dalin,Allan Rich;Jud Friedman;Sonia Krasny,https://www.youtube.com/watch?v=hVkyOjwpUCQ
bhc,2019,hu,Hungary,Joci Pápai,Az én apám,28.0,1.0,,7.0,,,12.0,97.0,,,32.0,65.0,Ferenc Molnár;Joci Pápai,Ferenc Molnár,https://www.youtube.com/watch?v=WVW_vZHYnkk
bhd,2019,lt,Lithuania,Jurij Veklenko,Run with the Lions,29.0,2.0,,12.0,,,11.0,93.0,,,77.0,16.0,Ashley Hicklin;Eric Lumiere;Pele Loriano,,https://www.youtube.com/watch?v=ut-0TaybLRE
bhe,2019,md,Moldova,Anna Odobescu,Stay,30.0,2.0,,3.0,,,12.0,85.0,,,27.0,58.0,Georgios Kalpakidis;Jeppe Reil;Maria Broberg;Thomas Reil,,https://www.youtube.com/watch?v=p3OC8qhZBWQ
bhf,2019,be,Belgium,Eliot,Wake Up,31.0,1.0,,10.0,,,13.0,70.0,,,20.0,50.0,Pierre Dumoulin,,https://www.youtube.com/watch?v=17QXkQEckE4
bhg,2019,ro,Romania,Ester Peony,On a Sunday,32.0,2.0,,6.0,,,13.0,71.0,,,24.0,47.0,Alexandru Șerbu;Ester Alexandra Crețu,Ioana Victoria Badea,https://www.youtube.com/watch?v=T1dhF0_QyH0
bhh,2019,ge,Georgia,Oto Nemsadze,Keep on Going,33.0,1.0,,11.0,,,14.0,62.0,,,33.0,29.0,Roman Giorgadze,Diana Giorgadze,https://www.youtube.com/watch?v=Blvo_Ol4Bzc
bhi,2019,hr,Croatia,Roko,The Dream,34.0,2.0,,10.0,,,14.0,64.0,,,38.0,26.0,Jacques Houdek,Andrea Čubrić;Charlie Mason;Jacques Houdek,https://www.youtube.com/watch?v=-mYYWSEAa9s
bhj,2019,pt,Portugal,Conan Osíris,Telemóveis,35.0,1.0,,15.0,,,15.0,51.0,,,43.0,8.0,Conan Osíris,,https://www.youtube.com/watch?v=9t5_yUNp0bg
bhk,2019,lv,Latvia,Carousel,That Night,36.0,2.0,,5.0,,,15.0,50.0,,,13.0,37.0,Mārcis Vasiļevskis,Sabīne Žuga,https://www.youtube.com/watch?v=6j61TWsjcJY
bhl,2019,am,Armenia,Srbuk,Walking Out,37.0,2.0,,1.0,,,16.0,49.0,,,23.0,26.0,Lost Capital;Tokionine,Garik Papoyan,https://www.youtube.com/watch?v=q_46dy4yJwg
bhm,2019,me,Montenegro,D mol,Heaven,38.0,1.0,,2.0,,,16.0,46.0,,,15.0,31.0,Dejan Božović,Adis Eminić,https://www.youtube.com/watch?v=EXmXfHhLBoQ
bhn,2019,fi,Finland,Darude feat. Sebastian Rejman,Look Away,39.0,1.0,,3.0,,,17.0,23.0,,,14.0,9.0,Ville Virtanen;Sebastian Rejman,,https://www.youtube.com/watch?v=d4DPGAJhSac
bho,2019,at,Austria,Pænda,Limits,40.0,2.0,,9.0,,,17.0,21.0,,,0.0,21.0,Pænda,,https://youtube.com/watch?v=FVSZDF9O-bA
bhp,2019,ie,Ireland,Sarah McTernan,22,41.0,2.0,,2.0,,,18.0,16.0,,,3.0,13.0,Janieck Devy;Misha;Roel Rats,,https://www.youtube.com/watch?v=LXBIDYh_UE4
bhq,2020,fr,France,Tom Leeb,The Best in Me,,,,,,,,,,,,,,,https://youtube.com/watch?v=D02Xlo_LfRU
bhr,2020,de,Germany,Ben Dolic,Violent Thing,,,,,,,,,,,,,,,https://youtube.com/watch?v=hAobDQ9GbT4
bhs,2020,it,Italy,Diodato,Fai rumore,,,,,,,,,,,,,,,https://youtube.com/watch?v=TA57rugucwk
bht,2020,nl,Netherlands,Jeangu Macrooy,Grow,,,23.0,,,,,,,,,,,,https://www.youtube.com/watch?v=p4Fag4yajxk
bhu,2020,es,Spain,Blas Cantó,Universo,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=qb5FXBwSx44
bhv,2020,gb,United Kingdom,James Newman,My Last Breath,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=BMDGTsa_Qq0
bhw,2020,Australia,Australia,Montaigne,Don't Break Me,,1.0,,,,,,,,,,,,,https://youtube.com/watch?v=gr-wWxu4974
bhx,2020,by,Belarus,VAL,Da vidna,,1.0,,,,,,,,,,,,,https://youtube.com/watch?v=F0wfxz5zq04
bhy,2020,ie,Ireland,Lesley Roy,Story Of My Life,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=z6ZUBzqPxds
bhz,2020,lt,Lithuania,The Roop,On Fire,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=0rsUJWSwb0c
bh0,2020,mk,North Macedonia,Vasil,You,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=nd4YfjVWrro
bh1,2020,ru,Russia,Little Big,Uno,,1.0,,,,,,,,,,,,,https://youtube.com/watch?v=L_dWvTCdDQ4
bh2,2020,si,Slovenia,Ana Soklič,Voda,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=p5LW-09r2JQ
bh3,2020,se,Sweden,The Mamas,Move,,1.0,,,,,,,,,,,,,https://youtube.com/watch?v=7EpSBDPlZn4
bh4,2020,az,Azerbaijan,Samira Efendi,Cleopatra,,1.0,,,,,,,,,,,,,https://youtube.com/watch?v=I0VzBCvO1Wk
bh5,2020,be,Belgium,Hooverphonic,Release Me,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=0EQyG1Yjlgw
bh6,2020,hr,Croatia,Damir Kedžo,Divlji vjetre,,1.0,,,,,,,,,,,,,https://youtube.com/watch?v=2rOwScdxjJU
bh7,2020,cy,Cyprus,Sandro Nicolas,Running,,1.0,,,,,,,,,,,,,https://youtube.com/watch?v=Jl_qEw_4OK0
bh8,2020,il,Israel,Eden Alene,Feker Libi,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=9nss3FsrgJo
bh9,2020,mt,Malta,Destiny,All Of My Love,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=PQKiHr5qEfA
bia,2020,no,Norway,Ulrikke Brandstorp,Attention,,1.0,,,,,,,,,,,,,https://youtube.com/watch?v=o9atJbnqhJU
bib,2020,ro,Romania,Roxen,Alcohol You,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=TkRAWrDdNwg
bic,2020,ua,Ukraine,Go_A,Solovey,,1.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=U7-dxzp6Jvs
bid,2020,at,Austria,Vincent Bueno,Alive,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=1sY76L68rfs
bie,2020,cz,Czech Republic,Benny Cristo,Kemama,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=Kxa3ZtxIdxQ
bif,2020,ee,Estonia,Uku Suviste,What Love Is,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=QC06nyML2xg
big,2020,gr,Greece,Stefania,Superg!rl​,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=Er06NBWo4bs
bih,2020,is,Iceland,Daði & Gagnamagnið,Think About Things,,2.0,,,,,,,,,,,,,https://youtube.com/watch?v=1HU7ocv3S2o
bii,2020,md,Moldova,Natalia Gordienko,Prison,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=1zvnsvxA3to
bij,2020,pl,Poland,Alicja Szemplińska,Empires,,2.0,,,,,,,,,,,,,https://youtube.com/watch?v=s_Y7mMka4SQ
bik,2020,sm,San Marino,Senhit,Freaky!,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=eRAN7AzEKak
bil,2020,rs,Serbia,Hurricane,Hasta la vista,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=ZFd2oLqqJ1U
bim,2020,al,Albania,Arilena Ara,Fall From The Sky,,2.0,,,,,,,,,,,,,https://youtube.com/watch?v=p-E-kIFPrsY
bin,2020,am,Armenia,Athena Manoukian,Chains On You,,2.0,,,,,,,,,,,,,https://youtube.com/watch?v=XpQHGMM8c5U
bio,2020,bg,Bulgaria,Victoria,Tears Getting Sober,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=qMNxCzuEdVM
bip,2020,dk,Denmark,Ben & Tan,Yes,,2.0,,,,,,,,,,,,,https://youtube.com/watch?v=XQ5tMhQIp1E
biq,2020,fi,Finland,Aksel Kankaanranta,Looking Back,,2.0,,,,,,,,,,,,,https://youtube.com/watch?v=EgONBKFQpxE
bir,2020,ge,Georgia,Tornike Kipiani,Take Me As I Am,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=w6jzan8nfxc
bis,2020,lv,Latvia,Samanta Tīna,Still Breathing,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=i9wBRhiWR04
bit,2020,pt,Portugal,Elisa,Medo de sentir,,2.0,,,,,,,,,,,,,https://youtube.com/watch?v=eIZ48w4epng
biu,2020,ch,Switzerland,Gjon's Tears,Répondez-moi,,2.0,,,,,,,,,,,,,https://www.youtube.com/watch?v=bpM6o6UiBIw
biv,2021,it,Italy,Måneskin,Zitti e buoni,1.0,,24.0,,1.0,524.0,,,318.0,206.0,,,Damiano David;Ethan Torchio;Thomas Raggi;Victoria De Angelis,,https://www.youtube.com/watch?v=9mL6Cmkg2_A
biw,2021,fr,France,Barbara Pravi,Voilà,2.0,,20.0,,2.0,499.0,,,251.0,248.0,,,Barbara Pravi;Igit,Barbara Pravi;Igit;Lili Poe,https://www.youtube.com/watch?app=desktop&v=-9t_SwPN31s
bix,2021,ch,Switzerland,Gjon's Tears,Tout l'univers,3.0,2.0,11.0,16.0,3.0,432.0,1.0,291.0,165.0,267.0,135.0,156.0,Gjon Muharremaj;Nina Sampermans;Wouter Hardy;Xavier Michel,Gjon Muharremaj;Nina Sampermans;Wouter Hardy,https://www.youtube.com/watch?v=bpM6o6UiBIw
biy,2021,is,Iceland,Daði & Gagnamagnið,10 Years,4.0,2.0,12.0,8.0,4.0,378.0,2.0,288.0,180.0,198.0,148.0,140.0,Daði Freyr Pétursson,,https://youtube.com/watch?v=YSMhu-PrLME
biz,2021,ua,Ukraine,Go_A,Shum,5.0,1.0,19.0,15.0,5.0,364.0,2.0,267.0,267.0,97.0,164.0,103.0,Kateryna Pavlenko;Taras Shevchenko,Kateryna Pavlenko,https://www.youtube.com/watch?v=U7-dxzp6Jvs
bi0,2021,fi,Finland,Blind Channel,Dark Side,6.0,2.0,16.0,14.0,6.0,301.0,5.0,234.0,218.0,83.0,150.0,84.0,Aleksi Kaunisvesi;Joel Hokka;Joonas Porko;Niko Moilanen;Olli Matela,,https://www.youtube.com/watch?v=cIvaeu6Oxzc
bi1,2021,mt,Malta,Destiny,Je Me Casse,7.0,1.0,6.0,16.0,7.0,255.0,1.0,325.0,47.0,208.0,151.0,174.0,,,https://www.youtube.com/watch?v=PQKiHr5qEfA
bi2,2021,lt,Lithuania,The Roop,Discoteque,8.0,1.0,18.0,1.0,8.0,220.0,4.0,203.0,165.0,55.0,137.0,66.0,,,https://www.youtube.com/watch?v=0rsUJWSwb0c
bi3,2021,ru,Russia,Manizha,Russian Woman,9.0,1.0,5.0,3.0,9.0,204.0,3.0,225.0,100.0,104.0,108.0,117.0,Ori Avni;Ori Kaplan,Manizha,https://www.youtube.com/watch?v=l01wa2ChX64
bi4,2021,gr,Greece,Stefania,Last Dance,10.0,2.0,10.0,4.0,10.0,170.0,6.0,184.0,79.0,91.0,80.0,104.0,Anastasios Rammos;Dimitris Kontopoulos;Diverno;Gabriel Russell;Gioni;Loukas Damianakos;Pavlos Manolis,Anastasios Rammos;Dimitris Kontopoulos;Diverno;Gabriel Russell;Gioni;Loukas Damianakos;Pavlos Manolis;Sharon Vaughn,https://www.youtube.com/watch?v=Er06NBWo4bs
bi5,2021,bg,Bulgaria,Victoria,Growing Up Is Getting Old,11.0,2.0,17.0,13.0,11.0,170.0,3.0,250.0,30.0,140.0,101.0,149.0,Helena Larsson;Maya Nalani;Oliver Björkvall;Victoria Georgieva,,https://www.youtube.com/watch?v=qMNxCzuEdVM
bi6,2021,pt,Portugal,The Black Mamba,Love Is On My Side,12.0,2.0,7.0,12.0,12.0,153.0,4.0,239.0,27.0,126.0,111.0,128.0,Tatanka,,https://www.youtube.com/watch?v=2hAlp3Khsnk
